indicator,asn,country_code2,name,description,modified,created
175.103.43.90,AS38320 pt maxindo mitra solusi,ID,,,,
172.253.118.95,AS15169 google llc,US,,,,
8.241.129.126,AS3356 level 3 parent  llc,US,,,,
74.125.130.95,AS15169 google llc,US,,,,
163.70.153.11,ASNone ,FR,,,,
163.70.153.61,ASNone ,FR,,,,
40.81.252.176,AS8075 microsoft corporation,IN,,,,
164.92.143.229,AS14061 digitalocean  llc,US,,,,
161.35.181.214,AS14061 digitalocean  llc,US,,,,
31.13.95.60,AS32934 facebook  inc.,ID,,,,
74.125.24.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
,,,,,,
74.125.68.95,AS15169 google llc,US,,,,
65.108.220.156,AS24940 hetzner online gmbh,DE,,,,
175.103.43.10,AS38320 pt maxindo mitra solusi,ID,,,,
149.34.253.57,AS174 cogent communications,US,,,,
138.199.61.109,AS212238 datacamp limited,SG,,,,
157.240.13.55,AS32934 facebook  inc.,SG,,,,
125.211.218.8,AS4837 china unicom china169 backbone,CN,,,,
31.13.95.37,AS32934 facebook  inc.,ID,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-16T20:30:53.391000,2022-10-11T13:14:18.676000
157.240.208.34,AS32934 facebook  inc.,ID,,,,
172.253.126.188,AS15169 google llc,US,,,,
128.140.99.174,AS24940 hetzner online gmbh,IR,,,,
74.125.68.188,AS15169 google llc,US,pc connections,pulled from router,2022-05-20T00:01:19.453000,2022-04-20T04:14:28.377000
157.240.208.61,AS32934 facebook  inc.,ID,,,,
142.251.10.188,AS15169 google llc,US,firewall conns,Proto NATed Address  - 192.5.8 Â£1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,2022-09-03T14:28:29.224000
31.13.95.61,AS32934 facebook  inc.,ID,,,,
142.251.175.188,AS15169 google llc,US,,,,
180.253.190.54,AS7713 pt telekomunikasi indonesia,ID,,,,
34.149.173.23,AS15169 google llc,US,,,,
64.233.170.188,AS15169 google llc,US,,,,
74.125.200.188,AS15169 google llc,US,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,2023-05-27T06:06:26.480000
163.70.153.21,ASNone ,FR,,,,
156.59.239.3,ASNone ,SG,,,,
163.70.153.34,ASNone ,FR,,,,
74.125.130.188,AS15169 google llc,US,,,,
172.253.118.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
65.108.154.247,AS24940 hetzner online gmbh,DE,,,,
65.108.54.28,AS24940 hetzner online gmbh,DE,,,,
157.240.208.23,AS32934 facebook  inc.,ID,,,,
156.59.239.21,ASNone ,SG,,,,
135.181.102.115,AS24940 hetzner online gmbh,FI,,,,
95.217.220.239,AS24940 hetzner online gmbh,FI,,,,
65.109.172.133,AS24940 hetzner online gmbh,DE,,,,
65.21.187.240,AS24940 hetzner online gmbh,FI,,,,
65.21.7.112,AS24940 hetzner online gmbh,FI,,,,
40.81.120.44,AS8075 microsoft corporation,GB,,,,
95.216.218.62,AS24940 hetzner online gmbh,FI,,,,
198.235.24.117,AS396982 google,CA,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-17T02:39:06.265000,2023-03-27T16:17:36.094000
172.217.194.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
182.3.138.249,AS23693 pt. telekomunikasi selular,ID,,,,
31.13.95.34,AS32934 facebook  inc.,ID,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-16T20:30:53.391000,2022-10-11T13:14:18.676000
95.217.4.181,AS24940 hetzner online gmbh,FI,,,,
182.3.138.237,AS23693 pt. telekomunikasi selular,ID,,,,
,,,,,,
182.3.138.225,AS23693 pt. telekomunikasi selular,ID,,,,
152.199.39.108,AS15133 verizon,US,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-17T01:12:50.009000,2022-01-04T02:40:00.591000
