indicator,asn,country_code2,name,description,modified,created
175.103.43.90,AS38320 pt maxindo mitra solusi,ID,,,,
95.217.220.239,AS24940 hetzner online gmbh,FI,,,,
,,,,,,
49.13.66.134,AS24940 hetzner online gmbh,DE,,,,
95.217.15.48,AS24940 hetzner online gmbh,FI,,,,
162.142.125.81,AS398324 censys  inc.,US,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21T01:58:43.130000,2023-11-20T23:00:36.968000
95.216.220.149,AS24940 hetzner online gmbh,FI,,,,
95.216.143.219,AS24940 hetzner online gmbh,FI,,,,
65.108.220.156,AS24940 hetzner online gmbh,DE,,,,
95.216.206.78,AS24940 hetzner online gmbh,FI,,,,
65.21.244.78,AS24940 hetzner online gmbh,FI,,,,
103.234.253.146,AS38320 pt maxindo mitra solusi,ID,,,,
103.234.253.215,AS38320 pt maxindo mitra solusi,ID,,,,
193.203.230.149,AS12954 sia s.p.a.,IT,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
40.81.120.44,AS8075 microsoft corporation,GB,,,,
17.57.145.136,AS714 apple inc.,US,,,,
41.139.210.10,AS37061 african network information center,KE,,,,
205.220.231.24,AS396998 path network  inc.,US,,,,
35.186.203.63,AS15169 google llc,US,,,,
47.241.191.117,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
87.251.74.5,AS41205 kolibri llc,UA,,,,
34.126.80.150,AS396982 google,SG,,,,
172.98.59.142,AS399647 rumble inc,CA,,,,
34.101.50.130,AS396982 google,US,,,,
34.149.173.23,AS15169 google llc,US,,,,
34.102.147.19,AS396982 google,US,,,,
167.179.67.29,AS20473 the constant company  llc,JP,,,,
172.67.134.168,AS13335 cloudflare,US,IOCs - 2023651318 - ANIA Threat Feeds - IP Segment 9,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-07-05T20:01:39.023000,2023-06-05T20:47:43.869000
188.40.84.138,AS24940 hetzner online gmbh,DE,,,,
172.67.69.226,AS13335 cloudflare,US,IOCs - 20223111352,For complete list please visit https://apd.altervista.org/,2022-04-10T21:01:45.505000,2022-03-11T21:53:01.116000
74.125.24.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
103.167.26.39,AS142160 joyo technology pte. ltd.,SG,,,,
172.67.189.165,AS13335 cloudflare,US,,,,
74.125.130.188,AS15169 google llc,US,,,,
172.98.59.141,AS399647 rumble inc,CA,,,,
47.241.102.53,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
172.98.59.139,AS399647 rumble inc,CA,,,,
45.121.219.250,AS131702 moratelindo internet exchange,ID,,,,
104.26.10.69,AS13335 cloudflare,US,,,,
172.98.59.134,AS399647 rumble inc,CA,,,,
104.26.10.74,AS13335 cloudflare,US,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
104.21.73.103,AS13335 cloudflare,US,,,,
142.251.175.188,AS15169 google llc,US,,,,
216.83.56.191,AS64050 bgpnet global asn,HK,,,,
