whois,reputation,indicator,type,type_title,base_indicator,pulse_info,false_positive,validation,asn,city_data,city,region,continent_code,country_code3,country_code2,subdivision,latitude,postal_code,longitude,accuracy_radius,country_code,country_name,dma_code,charset,area_code,flag_url,flag_title,sections
http://whois.domaintools.com/92.223.85.166,0.0,92.223.85.166,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],[],AS199524 g-core labs s.a.,True,Singapore,,AS,SGP,SG,,1.3078,62,103.6818,1000.0,SG,Singapore,0.0,0.0,0.0,/assets/images/flags/sg.png,Singapore,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/74.125.68.95,0.0,74.125.68.95,IPv4,IPv4,"{'id': 2135025754, 'indicator': '74.125.68.95', 'type': 'IPv4', 'title': '', 'description': '', 'content': '', 'access_type': 'public', 'access_reason': ''}","{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],"[{'source': 'whitelist', 'message': 'contained in whitelisted prefix', 'name': 'Whitelisted IP'}]",AS15169 google llc,True,,,NA,USA,US,,37.751,,-97.822,1000.0,US,United States of America,0.0,0.0,0.0,/assets/images/flags/us.png,United States of America,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/101.32.248.90,0.0,101.32.248.90,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],[],AS132203 tencent building  kejizhongyi avenue,True,Singapore,,AS,SGP,SG,,1.2929,18,103.8547,50.0,SG,Singapore,0.0,0.0,0.0,/assets/images/flags/sg.png,Singapore,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/43.134.53.107,0.0,43.134.53.107,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],[],AS132203 tencent building  kejizhongyi avenue,True,,,AS,SGP,SG,,1.3673,,103.8014,50.0,SG,Singapore,0.0,0.0,0.0,/assets/images/flags/sg.png,Singapore,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/175.103.43.90,0.0,175.103.43.90,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],[],AS38320 pt maxindo mitra solusi,True,Jakarta,JK,AS,IDN,ID,JK,-6.1741,,106.8296,1000.0,ID,Indonesia,0.0,0.0,0.0,/assets/images/flags/id.png,Indonesia,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/146.196.111.212,0.0,146.196.111.212,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],[],AS139460 pt maxindo mitra solusi,True,Surabaya,JI,AS,IDN,ID,JI,-7.2484,,112.7419,20.0,ID,Indonesia,0.0,0.0,0.0,/assets/images/flags/id.png,Indonesia,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/3.217.12.237,0.0,3.217.12.237,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],"[{'source': 'cloud', 'message': 'In cloud provider range: provider=AWS', 'name': 'Cloud Provider IP range'}]",AS14618 amazon.com  inc.,True,Ashburn,VA,NA,USA,US,VA,39.0481,20149,-77.4728,1000.0,US,United States of America,511.0,0.0,0.0,/assets/images/flags/us.png,United States of America,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/157.240.208.34,0.0,157.240.208.34,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],[],AS32934 facebook  inc.,True,Jakarta,JK,AS,IDN,ID,JK,-6.1741,,106.8296,1000.0,ID,Indonesia,0.0,0.0,0.0,/assets/images/flags/id.png,Indonesia,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/43.133.45.194,0.0,43.133.45.194,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],[],AS132203 tencent building  kejizhongyi avenue,True,Singapore,,AS,SGP,SG,,1.2929,18,103.8547,50.0,SG,Singapore,0.0,0.0,0.0,/assets/images/flags/sg.png,Singapore,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
http://whois.domaintools.com/3.26.2.62,0.0,3.26.2.62,IPv4,IPv4,{},"{'count': 0, 'pulses': [], 'references': [], 'related': {'alienvault': {'adversary': [], 'malware_families': [], 'industries': []}, 'other': {'adversary': [], 'malware_families': [], 'industries': []}}}",[],"[{'source': 'cloud', 'message': 'In cloud provider range: provider=AWS', 'name': 'Cloud Provider IP range'}]",AS16509 amazon.com inc,True,Sydney,NSW,OC,AUS,AU,NSW,-33.8591,2000,151.2002,1000.0,AU,Australia,0.0,0.0,0.0,/assets/images/flags/au.png,Australia,"['general', 'geo', 'reputation', 'url_list', 'passive_dns', 'malware', 'nids_list', 'http_scans']"
