indicator,asn,country_code2,name,description,modified,created
175.103.43.90,AS38320 pt maxindo mitra solusi,ID,,,,
54.255.247.221,AS16509 amazon.com inc,SG,,,,
18.163.242.58,AS16509 amazon.com inc,HK,,,,
47.241.125.77,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
43.128.74.37,AS132203 tencent building  kejizhongyi avenue,SG,,,,
43.134.53.107,AS132203 tencent building  kejizhongyi avenue,SG,,,,
172.104.174.27,AS63949 linode  llc,SG,,,,
43.133.45.194,AS132203 tencent building  kejizhongyi avenue,SG,,,,
13.228.104.163,AS16509 amazon.com inc,SG,,,,
172.217.194.95,AS15169 google llc,US,,,,
43.134.120.219,AS132203 tencent building  kejizhongyi avenue,SG,,,,
103.107.198.22,AS137409 gsl networks pty ltd,SG,,,,
43.128.118.190,AS132203 tencent building  kejizhongyi avenue,SG,,,,
20.212.31.164,AS8075 microsoft corporation,US,,,,
143.244.33.68,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
101.32.248.90,AS132203 tencent building  kejizhongyi avenue,SG,,,,
103.107.199.6,AS137409 gsl networks pty ltd,SG,,,,
157.240.199.61,AS32934 facebook  inc.,HK,,,,
31.13.68.61,AS32934 facebook  inc.,SG,,,,
157.240.13.54,AS32934 facebook  inc.,SG,,,,
43.198.50.186,AS16509 amazon.com inc,US,,,,
3.33.193.183,AS16509 amazon.com inc,US,,,,
103.66.70.62,AS133840 pt jala lintas media,ID,,,,
64.233.170.188,AS15169 google llc,US,,,,
143.198.82.32,AS14061 digitalocean  llc,SG,,,,
157.240.211.61,AS32934 facebook  inc.,HK,,,,
118.97.159.43,AS7713 pt telekomunikasi indonesia,ID,,,,
139.180.158.87,AS20473 the constant company  llc,SG,,,,
142.250.4.95,AS15169 google llc,US,,,,
23.219.204.9,AS4230 claro s.a.,BR,,,,
61.8.74.67,AS4800 aplikanusa lintasarta,ID,,,,
202.93.231.61,AS38758 pt. hipernet indodata,ID,,,,
