protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
udp,119.110.75.198,65383,148.251.237.81,39871,OUT.bound,,,INTL.c,DE,AS24940 hetzner online gmbh,,,
tcp,119.110.75.198,38366,103.143.2.221,1197,OUT.bound,established,,LOKAL.c,ID,AS139385 pt. lantip teknologi prima,,,
tcp,175.103.43.90,50590,119.110.66.86,899,IN.bound,established,,,ID,AS38320 pt maxindo mitra solusi,,,
icmp,175.103.43.90,,119.110.75.198,,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
tcp,157.240.13.32,443,119.110.75.198,33022,IN.bound,established,,,SG,AS32934 facebook  inc.,,,
tcp,119.110.75.198,56140,210.210.145.91,80,OUT.bound,established,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,
tcp,119.110.75.198,50795,172.67.170.105,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,163.70.141.34,443,119.110.75.198,37632,IN.bound,established,,,FR,ASNone ,,,
tcp,119.110.75.198,39578,47.254.137.167,443,OUT.bound,established,,INTL.c,DE,AS45102 alibaba (us) technology co.  ltd.,,,
tcp,119.110.75.198,46824,206.84.112.16,443,OUT.bound,established,,LOKAL.c,ID,AS64315 pt mitra visioner pratama,,,
tcp,119.110.75.198,50767,74.125.68.94,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,51948,163.70.141.61,5222,OUT.bound,established,,LOKAL.c,FR,ASNone ,,,
tcp,119.110.75.198,35642,54.73.36.8,443,OUT.bound,established,,INTL.c,IE,AS16509 amazon.com inc,,,
tcp,119.110.75.198,45428,34.249.103.110,443,OUT.bound,established,,INTL.c,IE,AS16509 amazon.com inc,,,
tcp,157.240.208.16,443,119.110.75.198,58322,IN.bound,last-ack,,,ID,AS32934 facebook  inc.,,,
udp,119.110.75.198,50631,195.123.221.1,37139,OUT.bound,,,INTL.c,NL,AS21100 itl llc,,,
tcp,119.110.75.198,49164,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,50464,104.21.28.80,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,182.23.50.233,443,119.110.75.198,64870,IN.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
udp,119.110.75.198,34920,163.70.153.21,443,OUT.bound,,,LOKAL.c,FR,ASNone ,,,
tcp,119.110.75.198,52224,163.70.141.61,443,OUT.bound,established,,LOKAL.c,FR,ASNone ,,,
tcp,119.110.75.198,39584,47.254.137.167,443,OUT.bound,established,,INTL.c,DE,AS45102 alibaba (us) technology co.  ltd.,,,
tcp,119.110.75.198,34810,74.125.200.139,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,157.240.208.16,443,119.110.75.198,58324,IN.bound,last-ack,,,ID,AS32934 facebook  inc.,,,
tcp,119.110.75.198,50797,172.67.170.105,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,103.143.2.221,1196,119.110.75.198,46626,IN.bound,established,,LOKAL.c,ID,AS139385 pt. lantip teknologi prima,,,
tcp,104.123.71.163,443,119.110.75.198,34554,IN.bound,established,,INTL.c,US,AS20940 akamai international b.v.,DONALDJTRUMP.COM 3,,2022-03-26T00:05:56.150000
tcp,185.244.24.41,8443,119.110.75.198,63996,IN.bound,established,,INTL.c,UA,AS44437 ahorro corporacion  s.a.,TOR nodes,,2023-11-15T00:01:55.056000
tcp,103.10.124.124,27031,119.110.75.198,56067,IN.bound,established,,INTL.c,SG,AS32590 valve corporation,,,
tcp,119.110.75.198,39592,47.254.137.167,443,OUT.bound,established,,INTL.c,DE,AS45102 alibaba (us) technology co.  ltd.,,,
tcp,119.110.75.198,50467,13.107.42.22,443,OUT.bound,time-wait,,LOKAL.c,US,AS8068 microsoft corporation,,,
tcp,119.110.75.198,56030,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,119.110.75.198,56144,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,119.110.75.198,50466,104.21.28.80,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,119.110.75.198,56039,162.159.128.235,443,OUT.bound,established,,LOKAL.c,,AS13335 cloudflare,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
udp,119.110.75.198,46284,156.59.192.177,443,OUT.bound,,,LOKAL.c,SG,AS21859 zenlayer inc,,,
tcp,119.110.75.198,56142,192.229.232.240,80,OUT.bound,established,,INTL.c,US,AS15133 verizon,,,
tcp,119.110.75.198,56045,162.159.128.235,443,OUT.bound,established,,LOKAL.c,,AS13335 cloudflare,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
tcp,119.110.75.198,56141,203.161.21.8,80,OUT.bound,time-wait,,INTL.c,ID,AS133840 pt jala lintas media,,,
tcp,119.110.75.198,56143,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,178.254.26.126,443,119.110.75.198,49163,IN.bound,established,,INTL.c,DE,AS42730 evanzo e-commerce gmbh,,,
tcp,119.110.75.198,50343,163.70.153.42,443,OUT.bound,established,,LOKAL.c,FR,ASNone ,,,
tcp,119.110.75.198,56147,74.125.130.94,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,50468,134.119.183.60,80,OUT.bound,established,,INTL.c,FR,AS29066 host europe gmbh,,,
tcp,119.110.75.198,56139,210.210.145.91,80,OUT.bound,established,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,
tcp,119.110.75.198,50469,172.64.155.89,443,OUT.bound,time-wait,,LOKAL.c,US,AS13335 cloudflare,,,
tcp,119.110.75.198,36480,47.254.157.83,443,OUT.bound,established,,INTL.c,DE,AS45102 alibaba (us) technology co.  ltd.,,,
tcp,119.110.75.198,50799,172.67.170.105,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,20.198.119.84,443,119.110.75.198,56013,IN.bound,established,,INTL.c,IN,AS8075 microsoft corporation,,,
tcp,119.110.75.198,56145,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,56146,74.125.130.94,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,50416,104.21.28.80,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,119.110.75.198,50783,2.59.169.86,80,OUT.bound,established,,INTL.c,MD,ASNone ,,,
tcp,119.110.75.198,47906,151.101.198.73,443,OUT.bound,established,,INTL.c,US,AS54113 fastly,,,
tcp,182.23.50.233,443,119.110.75.198,54270,IN.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
udp,119.110.75.198,46840,157.240.208.14,443,OUT.bound,,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,182.23.50.233,443,119.110.75.198,57231,IN.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,119.110.75.198,50433,104.21.28.80,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,119.110.75.198,55848,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,50471,104.21.28.80,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
tcp,119.110.75.198,50800,157.240.208.35,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
tcp,119.110.75.198,43356,35.213.190.132,443,OUT.bound,established,,LOKAL.c,SG,AS15169 google llc,,,
tcp,119.110.75.198,50801,17.111.105.242,443,OUT.bound,time-wait,,INTL.c,US,AS714 apple inc.,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-20T01:14:19.697000
tcp,119.110.75.198,50802,40.126.35.129,443,OUT.bound,time-wait,,LOKAL.c,SG,AS8075 microsoft corporation,,,
tcp,119.110.75.198,54380,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,119.110.75.198,50472,193.17.41.243,993,OUT.bound,time-wait,,INTL.c,PL,AS31080 wirtualna polska media s.a.,,,
tcp,119.110.75.198,63995,51.77.90.246,8080,OUT.bound,established,,INTL.c,FR,AS16276 ovh sas,,,
tcp,119.110.75.198,50803,66.22.22.80,443,OUT.bound,established,,INTL.c,US,AS25773 radware inc.,,,
tcp,119.110.75.198,50804,74.125.68.94,443,OUT.bound,time-wait,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,50473,17.111.105.242,443,OUT.bound,time-wait,,INTL.c,US,AS714 apple inc.,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-20T01:14:19.697000
