indicator,asn,country_code2,name,description,modified,created
175.103.43.90,AS38320 pt maxindo mitra solusi,ID,,,,
182.1.122.168,AS23693 pt. telekomunikasi selular,ID,,,,
202.148.26.3,AS9794 core mediatech,ID,,,,
103.166.48.122,AS139460 pt maxindo mitra solusi,ID,,,,
118.99.86.26,AS17451 biznet networks,ID,,,,
,,,,,,
202.148.26.4,AS9794 core mediatech,ID,,,,
147.182.198.246,AS14061 digitalocean  llc,US,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28T02:19:36.249000,2023-11-27T23:00:06.744000
167.248.133.171,AS398722 censys  inc.,US,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28T02:19:36.249000,2023-11-27T23:00:06.744000
202.148.26.5,AS9794 core mediatech,ID,,,,
103.237.140.213,AS38320 pt maxindo mitra solusi,ID,,,,
8.8.8.8,AS15169 google llc,US,,,,
36.68.216.67,AS7713 pt telekomunikasi indonesia,ID,,,,
143.92.85.55,AS138341 shopee singapore private limited,SG,,,,
103.119.230.141,AS64315 pt mitra visioner pratama,ID,,,,
52.112.176.179,AS8075 microsoft corporation,JP,,,,
103.237.140.218,AS38320 pt maxindo mitra solusi,ID,,,,
52.112.180.165,AS8075 microsoft corporation,JP,,,,
64.233.170.95,AS15169 google llc,US,,,,
31.13.95.60,AS32934 facebook  inc.,ID,,,,
43.131.254.249,AS132203 tencent building  kejizhongyi avenue,SG,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T02:19:48.653000,2021-07-13T01:00:09.665000
209.58.162.123,AS59253 leaseweb asia pacific pte. ltd.,SG,,,,
175.206.80.31,AS4766 korea telecom,KR,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T02:19:48.653000,2021-07-13T01:00:09.665000
31.13.95.63,AS32934 facebook  inc.,ID,,,,
142.251.88.41,AS15169 google llc,US,,,,
8.219.106.34,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
74.125.130.94,AS15169 google llc,US,,,,
217.146.12.138,AS42473 anexia internetdienstleistungs gmbh,IN,,,,
52.98.77.114,AS8075 microsoft corporation,SG,,,,
162.247.241.2,AS23467 new relic,US,Phishing - bam-cell.cell.nr-data.net,,2023-11-09T05:05:01.692000,2023-10-10T06:43:52.526000
172.217.194.95,AS15169 google llc,US,,,,
74.125.68.102,AS15169 google llc,US,,,,
23.195.157.236,AS131702 moratelindo internet exchange,ID,,,,
218.92.0.16,AS4134 chinanet,CN,Vultr Paris (France) SSH Attacker Hosts for 2023-10-27,IPV4 hosts detected attempting to attack SSH on private honeypot,2023-11-27T09:05:05.697000,2023-10-28T09:40:02.935000
151.101.1.21,AS54113 fastly,US,,,,
47.241.116.15,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
103.166.48.126,AS139460 pt maxindo mitra solusi,ID,,,,
156.59.239.26,ASNone ,SG,,,,
52.168.117.170,AS8075 microsoft corporation,US,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
74.125.68.95,AS15169 google llc,US,,,,
31.13.95.34,AS32934 facebook  inc.,ID,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000,2022-10-11T13:14:18.676000
74.125.130.93,AS15169 google llc,US,,,,
31.13.95.61,AS32934 facebook  inc.,ID,,,,
122.96.31.139,AS4837 china unicom china169 backbone,CN,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T02:17:09.134000,2023-03-27T16:17:36.094000
13.107.246.59,AS8068 microsoft corporation,US,,,,
192.178.49.163,AS15169 google llc,US,,,,
52.108.8.12,AS8075 microsoft corporation,US,,,,
199.232.194.2,AS54113 fastly,US,,,,
45.121.219.202,AS131702 moratelindo internet exchange,ID,,,,
23.48.173.17,AS20940 akamai international b.v.,US,,,,
192.229.232.89,AS15133 verizon,US,,,,
104.21.14.182,AS13335 cloudflare,US,,,,
162.247.243.22,AS13335 cloudflare,US,,,,
74.125.68.188,AS15169 google llc,US,pc connections,pulled from router,2022-05-20T00:01:19.453000,2022-04-20T04:14:28.377000
142.251.12.139,AS15169 google llc,US,,,,
103.107.198.66,AS137409 gsl networks pty ltd,SG,,,,
104.17.248.168,AS13335 cloudflare,US,,,,
17.188.23.52,AS714 apple inc.,US,apple,,2022-04-22T00:03:50.614000,2022-03-23T20:29:19.119000
157.240.208.60,AS32934 facebook  inc.,ID,,,,
142.251.88.105,AS15169 google llc,US,,,,
156.59.239.243,ASNone ,SG,,,,
31.13.95.13,AS32934 facebook  inc.,ID,xx.fbcdn.net,,2022-04-18T00:07:16.048000,2022-03-19T16:07:41.810000
20.198.119.143,AS8075 microsoft corporation,IN,,,,
52.108.79.30,AS8075 microsoft corporation,US,,,,
31.13.95.175,AS32934 facebook  inc.,ID,,,,
172.253.118.94,AS15169 google llc,US,,,,
18.138.60.34,AS16509 amazon.com inc,SG,,,,
52.111.240.2,AS8075 microsoft corporation,SG,,,,
172.217.194.139,AS15169 google llc,US,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,2023-08-19T23:52:54.581000
52.123.168.220,AS8075 microsoft corporation,US,,,,
203.27.106.11,AS137409 gsl networks pty ltd,AU,,,,
,,,,,,
122.144.2.2,AS38320 pt maxindo mitra solusi,ID,,,,
104.16.87.20,AS13335 cloudflare,US,PHI at risk? Infected Healthcare System? Masquerading,Masquerading. Obnoxious privilege escalation. Dangerous entanglements. Attorneys representing  targe,2023-11-27T08:48:22.997000,2023-11-27T08:48:22.997000
47.236.9.38,ASNone ,US,,,,
20.198.119.84,AS8075 microsoft corporation,IN,,,,
123.182.51.36,AS4134 chinanet,CN,,,,
157.240.15.63,AS32934 facebook  inc.,SG,Apple iTunes| Malicious site | Anonyization | Siphoning | Trojan Downloader,"IC3 attached to links, apple , messaging, Skype.\nIC3 CN?\nChina? Unclear. Possibly intercepting  IC",2023-11-12T17:01:15.222000,2023-10-13T18:20:24.042000
64.233.170.100,AS15169 google llc,US,,,,
23.53.15.8,AS20940 akamai international b.v.,SE,,,,
142.251.10.95,AS15169 google llc,US,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
180.131.130.6,ASNone ,,,,,
151.101.3.9,AS54113 fastly,US,,,,
31.13.95.1,AS32934 facebook  inc.,ID,,,,
103.107.199.6,AS137409 gsl networks pty ltd,SG,,,,
162.247.243.32,AS13335 cloudflare,US,,,,
54.192.150.106,AS16509 amazon.com inc,US,,,,
152.195.38.76,AS15133 verizon,US,quick look at 79.12.165.51,,2023-11-20T00:05:28.436000,2023-10-20T23:49:34.890000
52.111.240.15,AS8075 microsoft corporation,SG,,,,
74.125.130.95,AS15169 google llc,US,,,,
104.22.24.154,AS13335 cloudflare,US,,,,
74.125.24.93,AS15169 google llc,US,,,,
142.251.175.94,AS15169 google llc,US,CVE JAR Found | Massive active Malicious | unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,2023-10-25T18:39:18.723000
91.108.56.123,AS62014 telegram messenger inc,AG,,,,
20.198.118.190,AS8075 microsoft corporation,IN,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
20.189.173.5,AS8075 microsoft corporation,US,Investigation of Distribution Vectors and Threat Network Infrastructure,,2023-11-27T07:26:03.810000,2023-08-28T21:28:30.294000
47.241.179.111,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
31.13.95.9,AS32934 facebook  inc.,ID,,,,
52.98.84.82,AS8075 microsoft corporation,SG,,,,
45.121.217.35,AS131702 moratelindo internet exchange,ID,,,,
142.251.175.188,AS15169 google llc,US,,,,
74.125.24.95,AS15169 google llc,US,,,,
34.120.241.214,AS396982 google,US,,,,
104.22.25.154,AS13335 cloudflare,US,,,,
13.33.33.96,AS16509 amazon.com inc,US,,,,
104.21.84.86,AS13335 cloudflare,US,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
74.125.200.95,AS15169 google llc,US,,,,
17.57.145.55,AS714 apple inc.,US,,,,
151.101.1.35,AS54113 fastly,US,,,,
52.114.44.81,AS8075 microsoft corporation,KR,,,,
44.237.54.221,AS16509 amazon.com inc,US,,,,
143.92.85.2,AS138341 shopee singapore private limited,SG,,,,
74.125.68.94,AS15169 google llc,US,,,,
64.233.170.106,AS15169 google llc,US,,,,
