protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,192.168.55.199,53422,172.217.194.155,443,OUT.bound,established,,OpenIXP,US,AS15169 google llc,,,
tcp,192.168.55.199,53415,34.102.162.219,443,OUT.bound,established,,,US,AS396982 google,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
udp,20.205.36.71,1701,10.0.0.4,1701,IN.bound,,,,HK,AS8075 microsoft corporation,,,
tcp,192.168.55.199,53463,34.110.181.92,443,OUT.bound,established,,,US,AS15169 google llc,,,
icmp,172.105.21.17,,10.0.0.4,,IN.bound,,,,CA,AS63949 linode  llc,,,
tcp,192.168.55.199,53465,34.110.181.92,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,192.168.55.199,53441,34.110.181.92,443,OUT.bound,established,,,US,AS15169 google llc,,,
udp,20.205.36.71,4500,10.0.0.4,4500,IN.bound,,,,HK,AS8075 microsoft corporation,,,
tcp,175.103.43.90,50322,10.0.0.4,7502,IN.bound,time-wait,,OpenIXP,ID,AS38320 pt maxindo mitra solusi,,,
tcp,192.168.55.199,53464,34.149.87.163,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,192.168.55.199,53467,34.110.181.92,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,192.168.55.199,53455,34.160.119.165,443,OUT.bound,established,,OpenIXP,US,AS15169 google llc,,,
udp,158.69.5.205,11211,10.0.0.4,5060,IN.bound,,,,CA,AS16276 ovh sas,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-24T04:10:28.091000
udp,146.88.240.17,56664,10.0.0.4,2123,IN.bound,,,,US,AS20052 arbor networks  inc.,ETIC Cybersecurity 2023-11-24 Port Scan,,2023-11-24T04:10:13.942000
tcp,175.103.43.90,50323,10.0.0.4,7502,IN.bound,established,,OpenIXP,ID,AS38320 pt maxindo mitra solusi,,,
tcp,192.168.55.199,53416,34.110.179.88,443,OUT.bound,established,,,US,AS15169 google llc,njRAT  BazarLoader    WebToolbar   Qbot,,2023-11-07T01:10:46.934000
