{'.id': '*2C753E', 'type': 'NS', 'data': 'ns-673.awsdns-20.net', 'name': 'trontv.com', 'ttl': '14m47s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C753F', 'type': 'NS', 'data': 'ns-69.awsdns-08.com', 'name': 'trontv.com', 'ttl': '14m47s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7540', 'type': 'NS', 'data': 'ns-1519.awsdns-61.org', 'name': 'trontv.com', 'ttl': '14m47s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7541', 'type': 'NS', 'data': 'ns-1706.awsdns-21.co.uk', 'name': 'trontv.com', 'ttl': '14m47s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7B57', 'type': 'NS', 'data': 'ns1.1984.is', 'name': '1984.is', 'ttl': '14m12s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7B58', 'type': 'NS', 'data': 'ns1.1984hosting.com', 'name': '1984.is', 'ttl': '14m12s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7B59', 'type': 'NS', 'data': 'miniplenty.ns.1984.is', 'name': '1984.is', 'ttl': '14m12s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7B5A', 'type': 'NS', 'data': 'ns0.1984.is', 'name': '1984.is', 'ttl': '14m12s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C11', 'type': 'NS', 'data': 'ns4.google.com', 'name': 'google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C12', 'type': 'NS', 'data': 'ns3.google.com', 'name': 'google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C13', 'type': 'NS', 'data': 'ns2.google.com', 'name': 'google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C14', 'type': 'NS', 'data': 'ns1.google.com', 'name': 'google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C15', 'type': 'A', 'data': '216.239.38.10', 'name': 'ns4.google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C16', 'type': 'A', 'data': '216.239.36.10', 'name': 'ns3.google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C17', 'type': 'A', 'data': '216.239.34.10', 'name': 'ns2.google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C7C18', 'type': 'A', 'data': '216.239.32.10', 'name': 'ns1.google.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2C9610', 'type': 'A', 'data': '95.251.228.81', 'name': 'host-95-251-228-81.retail.telecomitalia.it', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CA464', 'type': 'A', 'data': '199.59.243.225', 'name': '62971.bodis.com', 'ttl': '14m26s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CAB91', 'type': 'NS', 'data': 'a2.nic.io', 'name': 'io', 'ttl': '11m10s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CAB92', 'type': 'NS', 'data': 'c0.nic.io', 'name': 'io', 'ttl': '11m10s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CAB93', 'type': 'NS', 'data': 'b0.nic.io', 'name': 'io', 'ttl': '11m10s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CAB94', 'type': 'NS', 'data': 'a0.nic.io', 'name': 'io', 'ttl': '11m10s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CAB96', 'type': 'A', 'data': '65.22.162.17', 'name': 'c0.nic.io', 'ttl': '11m10s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CAB97', 'type': 'A', 'data': '65.22.161.17', 'name': 'b0.nic.io', 'ttl': '11m10s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CB455', 'type': 'A', 'data': '3.64.163.50', 'name': 'limetorrents.nocensor.monster', 'ttl': '10m12s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CC630', 'type': 'A', 'data': '193.0.14.129', 'name': 'k.root-servers.net', 'ttl': '14m51s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CC960', 'type': 'A', 'data': '3.33.243.145', 'name': 'limetorrents.proxybit.work', 'ttl': '3m6s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CC961', 'type': 'A', 'data': '15.197.204.56', 'name': 'limetorrents.proxybit.work', 'ttl': '3m6s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CC962', 'type': 'NS', 'data': 'ns2.smartname.com', 'name': 'limetorrents.proxybit.work', 'ttl': '3m6s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CC963', 'type': 'NS', 'data': 'ns1.smartname.com', 'name': 'limetorrents.proxybit.work', 'ttl': '3m6s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CCFBD', 'type': 'A', 'data': '188.78.24.247', 'name': '247.24.78.188.dynamic.jazztel.es', 'ttl': '12m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CD6D9', 'type': 'A', 'data': '103.224.182.253', 'name': '01torrent1.unblocked.is', 'ttl': '7m36s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CD7E8', 'type': 'A', 'data': '185.178.208.182', 'name': 'nyaa.si', 'ttl': '14m22s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CD7F2', 'type': 'A', 'data': '146.19.213.134', 'name': 'www.torlock.com', 'ttl': '46s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CD814', 'type': 'A', 'data': '103.224.212.212', 'name': 'magnet4you.me', 'ttl': '42s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CD9DC', 'type': 'A', 'data': '208.72.192.178', 'name': 'dns-03.bittorrent.com', 'ttl': '11m57s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CD9DD', 'type': 'A', 'data': '104.21.77.192', 'name': 'sitenable.co', 'ttl': '4m7s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CD9DE', 'type': 'A', 'data': '172.67.211.46', 'name': 'sitenable.co', 'ttl': '4m7s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDA0C', 'type': 'A', 'data': '204.152.200.170', 'name': 'ns2.utorrent.com', 'ttl': '1m17s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDA71', 'type': 'A', 'data': '104.31.16.9', 'name': 'isohunt2.net', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDA72', 'type': 'A', 'data': '104.31.16.120', 'name': 'isohunt2.net', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDB1A', 'type': 'A', 'data': '208.72.192.177', 'name': 'dns-02.bittorrent.com', 'ttl': '11m44s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDB97', 'type': 'A', 'data': '172.67.177.52', 'name': 'freeanimesonline.com', 'ttl': '1m14s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDB98', 'type': 'A', 'data': '104.21.59.121', 'name': 'freeanimesonline.com', 'ttl': '1m14s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDD55', 'type': 'A', 'data': '104.31.16.7', 'name': 'torrentfunk.com', 'ttl': '3m14s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDD56', 'type': 'A', 'data': '104.31.16.122', 'name': 'torrentfunk.com', 'ttl': '3m14s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDE72', 'type': 'A', 'data': '82.31.241.117', 'name': 'cpc115138-livi7-2-0-cust372.18-2.cable.virginm.net', 'ttl': '11m51s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDEAA', 'type': 'A', 'data': '104.31.16.4', 'name': 'www.limetorrents.info', 'ttl': '3m17s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDEAB', 'type': 'A', 'data': '104.31.16.125', 'name': 'www.limetorrents.info', 'ttl': '3m17s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDEB0', 'type': 'A', 'data': '83.255.163.180', 'name': 'c83-255-163-180.bredband.tele2.se', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDEFF', 'type': 'A', 'data': '104.31.16.125', 'name': 'limetorrents.info', 'ttl': '4m25s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDF00', 'type': 'A', 'data': '104.31.16.4', 'name': 'limetorrents.info', 'ttl': '4m25s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDF5A', 'type': 'A', 'data': '104.21.50.63', 'name': 'sitenable.info', 'ttl': '1m35s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDF5B', 'type': 'A', 'data': '172.67.157.140', 'name': 'sitenable.info', 'ttl': '1m35s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFAD', 'type': 'A', 'data': '193.189.100.190', 'name': 'tracker.openbittorrent.com', 'ttl': '5m31s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFAE', 'type': 'A', 'data': '193.189.100.186', 'name': 'tracker.openbittorrent.com', 'ttl': '5m31s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFAF', 'type': 'A', 'data': '193.189.100.187', 'name': 'tracker.openbittorrent.com', 'ttl': '5m31s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFB0', 'type': 'A', 'data': '193.189.100.188', 'name': 'tracker.openbittorrent.com', 'ttl': '5m31s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFB1', 'type': 'A', 'data': '193.189.100.189', 'name': 'tracker.openbittorrent.com', 'ttl': '5m31s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFC4', 'type': 'A', 'data': '104.31.16.123', 'name': 'yts.am', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFC5', 'type': 'A', 'data': '104.31.16.6', 'name': 'yts.am', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFCB', 'type': 'A', 'data': '89.154.181.20', 'name': 'a89-154-181-20.cpe.netcabo.pt', 'ttl': '2m35s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFE0', 'type': 'A', 'data': '103.224.182.246', 'name': 'tracker.coppersurfer.tk', 'ttl': '3m23s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CDFED', 'type': 'A', 'data': '46.8.8.100', 'name': '9.rarbg.com', 'ttl': '14m13s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE02C', 'type': 'A', 'data': '185.163.44.103', 'name': 'pirate-bays.net', 'ttl': '1m43s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE07E', 'type': 'A', 'data': '172.67.155.228', 'name': 'sitenable.ch', 'ttl': '54s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE07F', 'type': 'A', 'data': '104.21.81.10', 'name': 'sitenable.ch', 'ttl': '54s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE085', 'type': 'A', 'data': '172.67.131.44', 'name': 'www.legittorrents.info', 'ttl': '1m52s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE086', 'type': 'A', 'data': '104.21.3.204', 'name': 'www.legittorrents.info', 'ttl': '1m52s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0BA', 'type': 'NS', 'data': 'ns-235.awsdns-29.com', 'name': 'us-east-1.elb.amazonaws.com', 'ttl': '11m13s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0BB', 'type': 'NS', 'data': 'ns-934.awsdns-52.net', 'name': 'us-east-1.elb.amazonaws.com', 'ttl': '11m13s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0BC', 'type': 'NS', 'data': 'ns-1119.awsdns-11.org', 'name': 'us-east-1.elb.amazonaws.com', 'ttl': '11m13s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0BD', 'type': 'NS', 'data': 'ns-1793.awsdns-32.co.uk', 'name': 'us-east-1.elb.amazonaws.com', 'ttl': '11m13s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0C0', 'type': 'A', 'data': '127.0.0.1', 'name': '9.rarbg.to', 'ttl': '5m38s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0C2', 'type': 'A', 'data': '51.68.199.47', 'name': '47.ip-51-68-199.eu', 'ttl': '6m15s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0D6', 'type': 'A', 'data': '185.148.3.42', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0D7', 'type': 'A', 'data': '185.148.3.170', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0D8', 'type': 'A', 'data': '185.148.3.106', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0D9', 'type': 'A', 'data': '185.148.3.218', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0DA', 'type': 'A', 'data': '185.148.3.23', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0DB', 'type': 'A', 'data': '185.148.3.165', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0DC', 'type': 'A', 'data': '185.148.3.115', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0DD', 'type': 'A', 'data': '185.148.3.164', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0DE', 'type': 'A', 'data': '185.148.3.244', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0DF', 'type': 'A', 'data': '185.148.3.86', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E0', 'type': 'A', 'data': '185.148.3.255', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E1', 'type': 'A', 'data': '185.148.3.74', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E2', 'type': 'A', 'data': '185.148.3.68', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E3', 'type': 'A', 'data': '185.148.3.217', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E4', 'type': 'A', 'data': '185.148.3.104', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E5', 'type': 'A', 'data': '185.148.3.61', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E6', 'type': 'A', 'data': '185.148.3.199', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E7', 'type': 'A', 'data': '185.148.3.158', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E8', 'type': 'A', 'data': '185.148.3.238', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0E9', 'type': 'A', 'data': '185.148.3.193', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0EA', 'type': 'A', 'data': '185.148.3.247', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0EB', 'type': 'A', 'data': '185.148.3.138', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0EC', 'type': 'A', 'data': '185.148.3.206', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0ED', 'type': 'A', 'data': '185.148.3.101', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0EE', 'type': 'A', 'data': '185.148.3.252', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0EF', 'type': 'A', 'data': '185.148.3.73', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F0', 'type': 'A', 'data': '185.148.3.211', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F1', 'type': 'A', 'data': '185.148.3.28', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F2', 'type': 'A', 'data': '185.148.3.166', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F3', 'type': 'A', 'data': '185.148.3.11', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F4', 'type': 'A', 'data': '185.148.3.43', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F5', 'type': 'A', 'data': '185.148.3.145', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F6', 'type': 'A', 'data': '185.148.3.187', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F7', 'type': 'A', 'data': '185.148.3.83', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F8', 'type': 'A', 'data': '185.148.3.36', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0F9', 'type': 'A', 'data': '185.148.3.198', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0FA', 'type': 'A', 'data': '185.148.3.120', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
{'.id': '*2CE0FB', 'type': 'A', 'data': '185.148.3.236', 'name': 'this-is-hosted-by.pulsedmedia.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-28 08:34:52 WIB'}
