indicator,asn,country_code2,name,description,modified,created
175.103.43.90,AS38320 pt maxindo mitra solusi,ID,,,,
45.89.228.144,AS49392 llc baxet,RU,,,,
172.104.174.27,AS63949 linode  llc,SG,,,,
43.134.120.219,AS132203 tencent building  kejizhongyi avenue,SG,,,,
43.134.53.107,AS132203 tencent building  kejizhongyi avenue,SG,,,,
3.33.193.183,AS16509 amazon.com inc,US,,,,
13.228.104.163,AS16509 amazon.com inc,SG,,,,
54.255.247.221,AS16509 amazon.com inc,SG,,,,
143.244.33.68,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
103.107.198.22,AS137409 gsl networks pty ltd,SG,,,,
43.133.45.194,AS132203 tencent building  kejizhongyi avenue,SG,,,,
101.32.248.90,AS132203 tencent building  kejizhongyi avenue,SG,,,,
157.240.217.60,AS32934 facebook  inc.,SG,,,,
142.250.4.95,AS15169 google llc,US,,,,
43.128.74.37,AS132203 tencent building  kejizhongyi avenue,SG,,,,
64.233.170.95,AS15169 google llc,US,,,,
43.128.118.190,AS132203 tencent building  kejizhongyi avenue,SG,,,,
47.241.125.77,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
103.107.199.6,AS137409 gsl networks pty ltd,SG,,,,
172.217.194.95,AS15169 google llc,US,,,,
20.189.173.9,AS8075 microsoft corporation,US,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
31.13.68.61,AS32934 facebook  inc.,SG,,,,
18.163.242.58,AS16509 amazon.com inc,HK,,,,
139.180.158.87,AS20473 the constant company  llc,SG,,,,
130.44.212.232,AS396986 bytedance inc.,US,,,,
157.240.199.61,AS32934 facebook  inc.,HK,,,,
36.73.193.12,AS7713 pt telekomunikasi indonesia,ID,,,,
103.235.47.103,AS55967 beijing baidu netcom science and technology co.  ltd.,HK,,,,
42.242.80.148,AS4134 chinanet,CN,,,,
103.139.248.11,AS139213 hillview cable systems  inc.,PH,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28T22:59:05.287000,2023-11-27T23:00:06.744000
74.125.24.95,AS15169 google llc,US,,,,
143.198.82.32,AS14061 digitalocean  llc,SG,,,,
161.35.12.57,AS14061 digitalocean  llc,US,,,,
45.152.188.213,AS1239 sprint,US,IOCs - 20237211819 - ANIA Threat Feeds - IP Segment 7,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-08-21T02:04:06.774000,2023-07-22T02:03:16.372000
158.247.230.179,AS20473 the constant company  llc,KR,,,,
103.56.61.132,AS4837 china unicom china169 backbone,CN,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-29T03:24:58.099000,2023-03-27T16:17:36.094000
210.177.54.82,AS4515 hkt limited,HK,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000,2022-10-11T13:14:18.676000
3.216.157.50,AS14618 amazon.com  inc.,US,,,,
3.211.186.177,AS14618 amazon.com  inc.,US,,,,
47.236.101.216,ASNone ,US,,,,
184.25.236.153,AS7713 pt telekomunikasi indonesia,ID,,,,
18.169.184.193,AS16509 amazon.com inc,GB,,,,
3.110.159.214,AS16509 amazon.com inc,IN,,,,
23.216.158.192,AS7713 pt telekomunikasi indonesia,ID,,,,
122.199.110.136,AS9981 saero network service,KR,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-29T03:24:58.099000,2023-03-27T16:17:36.094000
81.70.6.172,AS45090 shenzhen tencent computer systems company limited,CN,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T03:23:52.741000,2023-11-28T23:00:20.181000
103.107.198.18,AS137409 gsl networks pty ltd,SG,,,,
34.208.203.4,AS16509 amazon.com inc,US,,,,
