protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
icmp,175.103.43.90,,119.110.75.198,,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
udp,195.123.221.1,37139,119.110.75.198,50631,IN.bound,,,INTL.c,NL,AS21100 itl llc,,,
tcp,175.103.43.90,50590,119.110.66.86,899,IN.bound,established,,,ID,AS38320 pt maxindo mitra solusi,,,
udp,119.110.75.198,65383,148.251.237.81,39871,OUT.bound,,,INTL.c,DE,AS24940 hetzner online gmbh,,,
udp,119.110.75.198,56336,71.18.36.225,443,OUT.bound,,,LOKAL.c,US,ASNone ,,,
tcp,119.110.75.198,63996,185.244.24.41,8443,OUT.bound,established,,INTL.c,UA,AS44437 ahorro corporacion  s.a.,TOR nodes,,2023-11-15T00:01:55.056000
tcp,119.110.75.198,46626,103.143.2.221,1196,OUT.bound,established,,LOKAL.c,ID,AS139385 pt. lantip teknologi prima,,,
tcp,119.110.75.198,55318,103.143.2.221,1194,OUT.bound,established,,LOKAL.c,ID,AS139385 pt. lantip teknologi prima,,,
tcp,119.110.75.198,46824,206.84.112.16,443,OUT.bound,established,,LOKAL.c,ID,AS64315 pt mitra visioner pratama,,,
udp,119.110.75.198,47227,34.117.97.41,443,OUT.bound,,,INTL.c,US,AS396982 google,,,
tcp,119.110.75.198,49163,178.254.26.126,443,OUT.bound,established,,INTL.c,DE,AS42730 evanzo e-commerce gmbh,,,
udp,119.110.75.198,38906,203.161.21.8,443,OUT.bound,,,INTL.c,ID,AS133840 pt jala lintas media,,,
udp,34.117.36.110,443,119.110.75.198,41036,IN.bound,,,INTL.c,US,AS396982 google,,,
tcp,35.186.203.63,443,119.110.75.198,57088,IN.bound,established,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,38366,103.143.2.221,1197,OUT.bound,established,,LOKAL.c,ID,AS139385 pt. lantip teknologi prima,,,
tcp,119.110.75.198,49343,182.23.50.233,80,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,35.213.190.132,443,119.110.75.198,45430,IN.bound,established,,LOKAL.c,SG,AS15169 google llc,,,
udp,119.110.75.198,40100,34.149.173.23,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
udp,119.110.75.198,53419,34.96.106.127,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
udp,119.110.75.198,51642,34.117.36.110,443,OUT.bound,,,INTL.c,US,AS396982 google,,,
udp,119.110.75.198,43768,34.117.36.110,443,OUT.bound,,,INTL.c,US,AS396982 google,,,
tcp,119.110.75.198,54367,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,119.110.75.198,54270,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
udp,119.110.75.198,45133,34.149.173.23,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,46650,8.222.151.246,31006,OUT.bound,established,,INTL.c,SG,ASNone ,,,
udp,119.110.75.198,36473,203.161.21.169,443,OUT.bound,,,INTL.c,ID,AS133840 pt jala lintas media,,,
tcp,51.77.90.246,8080,119.110.75.198,63995,IN.bound,established,,INTL.c,FR,AS16276 ovh sas,,,
udp,119.110.75.198,35313,34.102.147.19,443,OUT.bound,,,INTL.c,US,AS396982 google,,,
tcp,119.110.75.198,49773,162.125.40.2,443,OUT.bound,established,,INTL.c,US,AS19679 dropbox  inc.,,,
tcp,2.59.169.86,80,119.110.75.198,49323,IN.bound,established,,INTL.c,MD,ASNone ,,,
tcp,119.110.75.198,54151,182.23.50.233,443,OUT.bound,time-wait,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
icmp,122.144.3.5,,119.110.66.86,,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,IOCs - 2023651317 - ANIA Threat Feeds - IP Segment 8,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-07-05T20:01:39.023000
tcp,119.110.75.198,64870,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,119.110.75.198,50386,20.190.144.166,443,OUT.bound,established,,INTL.c,KR,AS8075 microsoft corporation,,,
udp,119.110.75.198,54098,34.149.173.23,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
udp,119.110.75.198,33420,34.107.238.235,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
icmp,119.110.75.197,,119.110.75.198,,local,,,,,,,,
udp,119.110.75.198,42589,34.149.173.23,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
udp,119.110.75.198,45471,71.18.36.225,443,OUT.bound,,,LOKAL.c,US,ASNone ,,,
icmp,119.110.66.86,,199.181.132.250,,OUT.bound,,,,US,ASNone ,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-16T20:30:53.391000
tcp,182.23.50.233,443,119.110.75.198,54250,IN.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
icmp,119.110.66.86,,98.137.246.8,,OUT.bound,,,,US,AS36647 oath holdings inc.,San Jose County Ca,,2022-04-02T00:04:50.405000
udp,119.110.75.198,43717,34.107.238.235,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
icmp,119.110.66.86,,103.28.54.16,,OUT.bound,,,,SG,AS32590 valve corporation,,,
icmp,119.110.66.86,,119.110.66.97,,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
icmp,119.110.66.86,,8.8.8.8,,OUT.bound,,,,US,AS15169 google llc,,,
icmp,119.110.66.86,,175.103.33.174,,OUT.bound,,,,ID,ASNone ,,,
icmp,119.110.66.86,,216.58.221.78,,OUT.bound,,,,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000
tcp,119.110.75.198,51807,204.79.197.239,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-19T05:02:32.144000
tcp,182.23.50.233,443,119.110.75.198,53118,IN.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
udp,119.110.75.198,49155,35.186.203.63,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,39174,47.236.119.81,8820,OUT.bound,established,,INTL.c,US,ASNone ,,,
udp,119.110.75.198,44365,34.96.106.127,443,OUT.bound,,,INTL.c,US,AS15169 google llc,,,
tcp,119.110.75.198,57231,182.23.50.233,443,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
tcp,119.110.75.198,49964,134.119.183.60,80,OUT.bound,established,,INTL.c,FR,AS29066 host europe gmbh,,,
tcp,31.13.95.37,5222,119.110.75.198,60494,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-16T20:30:53.391000
udp,119.110.75.198,36117,23.215.35.99,443,OUT.bound,,,LOKAL.c,FR,AS20940 akamai international b.v.,,,
udp,119.110.75.198,40567,210.210.145.139,443,OUT.bound,,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,
udp,119.110.75.198,37042,210.210.145.80,443,OUT.bound,,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,
udp,119.110.75.198,59448,23.215.35.68,443,OUT.bound,,,LOKAL.c,FR,AS20940 akamai international b.v.,,,
tcp,2.59.169.42,80,119.110.75.198,50225,IN.bound,established,,INTL.c,MD,ASNone ,,,
tcp,2.59.169.43,80,119.110.75.198,49974,IN.bound,established,,INTL.c,MD,ASNone ,,,
tcp,119.110.75.198,36168,47.91.92.35,443,OUT.bound,established,,INTL.c,DE,AS45102 alibaba (us) technology co.  ltd.,,,
tcp,202.158.58.37,443,119.110.75.198,55600,IN.bound,established,,,ID,AS4787 pt cyberindo aditama,,,
tcp,190.2.153.211,40001,119.110.75.198,57293,IN.bound,established,,INTL.c,NL,AS49981 worldstream b.v.,,,
tcp,119.110.75.198,49994,40.126.16.164,443,OUT.bound,established,,LOKAL.c,KR,AS8075 microsoft corporation,,,
udp,119.110.75.198,48142,34.117.97.41,443,OUT.bound,,,INTL.c,US,AS396982 google,,,
udp,119.110.75.198,60756,74.125.200.95,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
udp,119.110.75.198,55865,210.210.145.80,443,OUT.bound,,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,
tcp,119.110.75.198,60662,210.210.145.80,443,OUT.bound,established,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,
tcp,134.119.183.60,80,119.110.75.198,62409,IN.bound,established,,INTL.c,FR,AS29066 host europe gmbh,,,
