indicator,asn,country_code2,name,description,modified,created
54.255.247.221,AS16509 amazon.com inc,SG,,,,
43.134.53.107,AS132203 tencent building  kejizhongyi avenue,SG,,,,
175.103.43.90,AS38320 pt maxindo mitra solusi,ID,,,,
43.133.45.194,AS132203 tencent building  kejizhongyi avenue,SG,,,,
101.32.248.90,AS132203 tencent building  kejizhongyi avenue,SG,,,,
143.42.76.52,ASNone ,US,,,,
18.163.242.58,AS16509 amazon.com inc,HK,,,,
8.210.217.47,AS45102 alibaba (us) technology co.  ltd.,HK,,,,
43.128.74.37,AS132203 tencent building  kejizhongyi avenue,SG,,,,
31.13.68.60,AS32934 facebook  inc.,SG,,,,
128.14.154.30,AS21859 zenlayer inc,US,,,,
43.134.120.219,AS132203 tencent building  kejizhongyi avenue,SG,,,,
157.240.7.53,AS32934 facebook  inc.,SG,,,,
43.128.118.190,AS132203 tencent building  kejizhongyi avenue,SG,,,,
143.244.33.102,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
130.44.212.234,AS396986 bytedance inc.,US,,,,
92.223.85.166,AS199524 g-core labs s.a.,SG,,,,
18.179.18.153,AS16509 amazon.com inc,JP,,,,
13.232.67.198,AS16509 amazon.com inc,IN,,,,
47.241.125.77,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
185.10.68.123,AS200651 flokinet ltd,SC,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-14T20:31:11.734000,2022-10-11T13:14:18.676000
43.128.117.110,AS132203 tencent building  kejizhongyi avenue,SG,,,,
45.89.228.144,AS49392 llc baxet,RU,,,,
91.108.56.111,AS62014 telegram messenger inc,AG,,,,
139.180.158.136,AS20473 the constant company  llc,SG,,,,
74.125.68.95,AS15169 google llc,US,,,,
157.240.208.34,AS32934 facebook  inc.,ID,,,,
118.96.162.201,AS7713 pt telekomunikasi indonesia,ID,,,,
139.180.216.70,AS20473 the constant company  llc,SG,,,,
198.235.24.117,AS396982 google,CA,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-16T03:05:06.702000,2023-03-27T16:17:36.094000
3.33.193.183,AS16509 amazon.com inc,US,,,,
