indicator,asn,country_code2,name,description,modified,created
8.222.137.37,ASNone ,SG,,,,
72.251.232.180,AS29791 internap holding llc,US,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T01:51:10.393000,2023-11-19T23:00:45.737000
185.224.128.184,AS62068 spectraip b.v.,NL,ETIC Cybersecurity 2023-11-19 Port Scan,,2023-11-19T22:59:43.803000,2023-11-18T23:01:02.249000
159.89.171.217,AS14061 digitalocean  llc,IN,ETIC Cybersecurity 2023-11-19 Port Scan,,2023-11-19T22:59:43.803000,2023-11-18T23:01:02.249000
195.85.201.201,AS211557 oguzhan oktay,TR,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T01:52:33.876000,2023-11-19T23:00:45.737000
23.224.197.145,AS40065 cnservers llc,US,,,,
45.137.17.8,AS1299 telia company ab,US,,,,
45.137.17.156,AS1299 telia company ab,US,,,,
44.192.79.115,AS14618 amazon.com  inc.,US,,,,
175.103.43.90,AS38320 pt maxindo mitra solusi,ID,,,,
162.142.125.94,AS398324 censys  inc.,US,Georgs Honeypot,Honeypot,2023-11-20T01:52:01.899000,2021-04-07T09:05:05.353000
185.26.98.89,AS44066 accelerated it services & consulting gmbh,DE,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
168.142.204.168,AS3741 african network information center,ZA,LCIA:HoneyNet:2023,,2023-07-23T12:04:51.473000,2023-05-27T06:06:26.480000
122.144.3.5,AS38320 pt maxindo mitra solusi,ID,IOCs - 2023651317 - ANIA Threat Feeds - IP Segment 8,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-07-05T20:01:39.023000,2023-06-05T20:46:20.263000
167.248.133.173,AS398722 censys  inc.,US,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T01:52:39.720000,2023-11-19T23:00:45.737000
43.218.135.108,ASNone ,AU,,,,
52.67.108.66,AS16509 amazon.com inc,BR,,,,
54.232.15.29,AS16509 amazon.com inc,BR,,,,
108.137.93.96,AS16509 amazon.com inc,ID,,,,
108.136.39.152,AS16509 amazon.com inc,ID,,,,
54.207.204.104,AS16509 amazon.com inc,BR,,,,
51.16.21.67,ASNone ,US,,,,
51.16.157.228,ASNone ,US,,,,
35.181.151.108,AS16509 amazon.com inc,FR,,,,
52.47.131.177,AS16509 amazon.com inc,FR,,,,
51.16.43.118,ASNone ,US,,,,
13.39.162.63,AS16509 amazon.com inc,FR,,,,
103.159.117.13,ASNone ,ID,,,,
148.153.184.70,AS63199 capitalonline data service co. ltd,SG,,,,
54.232.229.74,AS16509 amazon.com inc,BR,,,,
148.153.112.18,AS63199 capitalonline data service co. ltd,US,,,,
103.237.141.186,AS38320 pt maxindo mitra solusi,ID,,,,
18.230.192.92,AS16509 amazon.com inc,BR,,,,
202.55.82.122,AS18106 viewqwest,SG,,,,
54.207.146.40,AS16509 amazon.com inc,BR,,,,
118.193.83.2,AS63199 capitalonline data service co. ltd,SG,,,,
164.52.53.138,AS63199 capitalonline data service co. ltd,SG,,,,
202.55.82.126,AS18106 viewqwest,SG,,,,
118.193.82.68,AS63199 capitalonline data service co. ltd,SG,,,,
35.203.210.92,AS396982 google,GB,Webscanners with Bad Requests - HTTP Status 400 - 1/20/2018 thru current day,Webscanners who&amp;amp;amp;#39;s requests resulted in HTTP Status code 400 due to WAF rules or LB p,2023-11-20T01:50:14.756000,2018-01-21T20:25:51.668000
119.110.78.120,AS38320 pt maxindo mitra solusi,ID,,,,
35.203.211.191,AS396982 google,GB,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20T01:52:39.720000,2023-11-19T23:00:45.737000
36.95.242.111,AS7713 pt telekomunikasi indonesia,ID,,,,
103.159.117.14,ASNone ,ID,,,,
103.187.214.241,AS133817 pt inti data telematika,,,,,
74.125.68.188,AS15169 google llc,US,pc connections,pulled from router,2022-05-20T00:01:19.453000,2022-04-20T04:14:28.377000
64.233.170.188,AS15169 google llc,US,,,,
