session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-17_16-26-26,udp,175.103.43.90,4500,10.0.0.4,4500,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-17_16-26-26,udp,175.103.43.90,1701,10.0.0.4,1701,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-17_16-26-26,tcp,192.168.55.150,60981,3.216.245.150,443,OUT.bound,established,,,US,AS14618 amazon.com  inc.,,,
2023-11-17_16-26-26,tcp,175.103.43.90,57307,10.0.0.4,4075,IN.bound,established,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-17_16-26-26,tcp,192.168.55.150,61392,66.135.7.131,443,OUT.bound,established,h1tlkvtlb.puzztake.com,,US,AS20473 the constant company  llc,,,
2023-11-17_16-26-26,icmp,10.0.0.4,0,202.58.182.241,0,OUT.bound,,bcs.binus.ac.id,,ID,AS24526 bina nusantara university,,,
2023-11-17_16-26-26,icmp,192.168.55.150,0,203.190.242.211,0,OUT.bound,,detik.com,,ID,AS24211 detik,,,
2023-11-17_16-26-26,icmp,10.0.0.4,0,175.103.43.90,0,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-17_16-26-26,tcp,192.168.55.150,61394,66.135.7.131,443,OUT.bound,established,h1tlkvtlb.puzztake.com,,US,AS20473 the constant company  llc,,,
2023-11-17_16-26-26,tcp,192.168.55.150,60859,184.27.122.27,443,OUT.bound,established,,,SG,AS20940 akamai international b.v.,,,
2023-11-17_16-26-26,tcp,192.168.55.150,60863,162.247.241.14,443,OUT.bound,established,bam.nr-data.net.cdn.cloudflare.net,,US,AS23467 new relic,quick look at UoA,,2023-11-07T04:03:56.865000
2023-11-17_16-26-26,tcp,192.168.55.150,60940,67.199.150.87,443,OUT.bound,established,hbopenbid-apac-v2.pubmnet.com,,US,AS62713 pubmatic  inc.,,,
2023-11-17_16-26-26,tcp,192.168.55.150,61004,18.141.18.196,443,OUT.bound,established,,,SG,AS16509 amazon.com inc,,,
2023-11-17_16-26-26,tcp,192.168.55.150,60968,13.33.35.24,443,OUT.bound,established,,,US,AS16509 amazon.com inc,,,
2023-11-17_16-26-26,tcp,192.168.55.150,61003,74.125.68.155,443,OUT.bound,established,googleads.g.doubleclick.net,,US,AS15169 google llc,,,
2023-11-17_16-26-26,tcp,192.168.55.150,61003,74.125.68.155,443,OUT.bound,established,www.googletagservices.com,,US,AS15169 google llc,,,
2023-11-17_16-26-26,tcp,192.168.55.150,60994,142.251.12.132,443,OUT.bound,established,pagead-googlehosted.l.google.com,,US,AS15169 google llc,,,
