protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,175.103.46.158,35776,31.13.95.34,443,OUT.bound,established,,speedtest.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
udp,80.120.241.118,8080,175.103.46.157,5060,IN.bound,,,speedtest.c,AT,AS8447 a1 telekom austria ag,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
tcp,64.62.197.222,58971,175.103.46.159,80,IN.bound,established,,speedtest.c,US,AS6939 hurricane electric llc,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-29 03:17:43.732
tcp,175.103.46.158,50988,204.79.197.239,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-28 19:42:01.795
tcp,195.85.201.201,30120,175.103.46.158,3620,IN.bound,established,,,TR,AS211557 oguzhan oktay,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
tcp,195.85.201.201,30120,175.103.46.158,56195,IN.bound,established,,,TR,AS211557 oguzhan oktay,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
tcp,172.67.36.125,443,172.31.254.2,44428,IN.bound,established,,speedtest.c,US,AS13335 cloudflare,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 22:59:55.478
udp,194.233.78.54,33337,146.196.111.218,5060,IN.bound,,,speedtest.c,SG,AS141995 contabo asia private limited,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29 03:17:05.184
udp,71.6.134.230,47789,146.196.111.218,5060,IN.bound,,,speedtest.c,US,AS10439 carinet  inc.,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-29 03:18:15.264
tcp,195.85.201.201,30120,175.103.46.158,11912,IN.bound,established,,,TR,AS211557 oguzhan oktay,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
udp,185.217.137.118,19937,175.103.46.157,5060,IN.bound,,,speedtest.c,SC,AS210531 ,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
tcp,192.142.59.218,80,175.103.46.158,6782,IN.bound,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
tcp,175.103.46.158,55469,185.10.68.123,443,OUT.bound,established,,speedtest.c,SC,AS200651 flokinet ltd,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,195.85.201.201,30120,175.103.46.158,4121,IN.bound,established,,,TR,AS211557 oguzhan oktay,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
tcp,175.103.46.158,50090,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,CVE-2023-22515,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-27 19:03:33.482
tcp,45.79.177.245,48656,175.103.46.158,6667,IN.bound,syn-sent,,,US,AS63949 linode  llc,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28 22:59:05.287
tcp,116.153.70.171,60000,175.103.46.159,1321,IN.bound,syn-sent,,,CN,AS4837 china unicom china169 backbone,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29 03:17:05.184
tcp,92.63.197.210,53692,175.103.46.159,19129,IN.bound,syn-sent,,,RU,AS44446 qwalarty corporation,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29 03:17:05.184
tcp,118.123.105.93,36439,175.103.46.156,10909,IN.bound,syn-sent,,,CN,AS38283 chinanet sichuan telecom internet data center,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29 03:19:09.001
tcp,118.123.105.93,34135,175.103.46.159,10909,IN.bound,syn-sent,,,CN,AS38283 chinanet sichuan telecom internet data center,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29 03:19:09.001
