protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,13.13.13.2,52882,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,185.224.128.184,15819,146.196.111.51,80,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,16459,203.173.88.27,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,13.13.13.2,55581,175.106.10.35,1433,OUT.bound,established,,LOKAL.c,ID,AS46023 pt quantum tera network,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
udp,45.155.91.237,5061,175.103.46.95,5060,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,13.13.13.2,48200,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
udp,45.155.91.237,5118,203.173.88.27,5060,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,185.224.128.184,2707,203.173.88.27,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,13.13.13.2,59682,151.101.2.49,443,OUT.bound,established,,INTL.c,US,AS54113 fastly,CVE-2022-36537,A security flaw in the Zk Framework that allows attackers to access sensitive data has been identifi,2023-11-20 04:03:14.293
udp,45.155.91.237,5113,175.103.46.95,5060,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,13.13.13.2,8090,71.6.134.234,39440,OUT.bound,established,,INTL.c,US,AS10439 carinet  inc.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:25:00.463
udp,45.155.91.237,5076,203.173.88.27,5060,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,185.224.128.184,29305,175.103.46.95,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,67,146.196.111.51,80,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,27465,146.196.111.51,80,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,1367,146.196.111.51,80,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,27399,203.173.88.27,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,20061,146.196.111.51,80,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,3671,203.173.88.27,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,24925,175.103.46.95,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
udp,45.155.91.237,5096,146.196.111.51,5060,IN.bound,,,in-backup.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,185.224.128.184,11055,146.196.111.51,80,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,13.13.13.2,443,36.99.136.129,16548,OUT.bound,established,,INTL.c,CN,AS137687 luoyang  henan province  p.r.china.,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-21 07:24:25.725
tcp,13.13.13.2,54334,104.244.42.1,443,OUT.bound,established,,INTL.c,US,AS13414 twitter inc.,PuffStealer,,2023-11-18 01:24:48.887
tcp,185.224.128.184,21977,203.173.88.27,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,19003,203.173.88.27,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,28543,175.103.46.95,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,11499,175.103.46.95,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
