protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,185.224.128.184,15819.0,146.196.111.51,80.0,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,16459.0,203.173.88.27,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
udp,45.155.91.237,5061.0,175.103.46.95,5060.0,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
udp,45.155.91.237,5118.0,203.173.88.27,5060.0,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,185.224.128.184,2707.0,203.173.88.27,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,13.13.13.2,59682.0,151.101.2.49,443.0,OUT.bound,established,,INTL.c,US,AS54113 fastly,CVE-2022-36537,A security flaw in the Zk Framework that allows attackers to access sensitive data has been identifi,2023-11-20 04:03:14.293
udp,45.155.91.237,5113.0,175.103.46.95,5060.0,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,13.13.13.2,8090.0,71.6.134.234,39440.0,OUT.bound,established,,INTL.c,US,AS10439 carinet  inc.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:25:00.463
udp,45.155.91.237,5076.0,203.173.88.27,5060.0,IN.bound,,,in-utama.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,185.224.128.184,29305.0,175.103.46.95,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,67.0,146.196.111.51,80.0,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,27465.0,146.196.111.51,80.0,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,1367.0,146.196.111.51,80.0,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,27399.0,203.173.88.27,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,20061.0,146.196.111.51,80.0,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,3671.0,203.173.88.27,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,24925.0,175.103.46.95,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
udp,45.155.91.237,5096.0,146.196.111.51,5060.0,IN.bound,,,in-backup.c,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,185.224.128.184,11055.0,146.196.111.51,80.0,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,13.13.13.2,443.0,36.99.136.129,16548.0,OUT.bound,established,,INTL.c,CN,AS137687 luoyang  henan province  p.r.china.,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-21 07:24:25.725
tcp,185.224.128.184,21977.0,203.173.88.27,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,19003.0,203.173.88.27,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,28543.0,175.103.46.95,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,11499.0,175.103.46.95,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,10493.0,175.103.46.95,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
tcp,185.224.128.184,14473.0,175.103.46.95,80.0,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
udp,104.253.91.98,80.0,175.103.46.95,53.0,IN.bound,,,in-utama.c,US,AS18779 egihosting,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:14:22.994
udp,13.13.13.2,25409.0,49.205.228.86,35413.0,OUT.bound,,,INTL.c,IN,AS55577 atria convergence technologies pvt ltd,Scan port 445 SMB (S3#),Scans hitting the server at TCP port 445 SMB. Same IP should not appear more than once in 96 hours i,2023-11-17 10:17:28.190
tcp,13.13.13.2,55575.0,139.45.197.244,443.0,OUT.bound,time-wait,,INTL.c,GB,AS9002 retn limited,Sinkhole alert - Malcious IP with DGA,This ip has created malicious domains using DGA,2023-11-16 14:30:15.996
tcp,13.13.13.2,55576.0,139.45.197.244,443.0,OUT.bound,time-wait,,INTL.c,GB,AS9002 retn limited,Sinkhole alert - Malcious IP with DGA,This ip has created malicious domains using DGA,2023-11-16 14:30:15.996
tcp,13.13.13.2,52216.0,151.101.2.133,443.0,OUT.bound,close,,INTL.c,US,AS54113 fastly,CVE:CVE-1999-0095,An attack on the Sendmail server is being investigated by researchers at the University of Californi,2023-11-21 01:02:17.904
udp,65.49.1.86,44630.0,175.103.46.95,11211.0,IN.bound,,,in-utama.c,US,AS36791 portland internet hosting llc,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 07:15:23.981
udp,189.51.103.140,10977.0,175.103.46.95,53.0,IN.bound,,,in-utama.c,BR,AS262750 byal telecom ltda,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-21 07:14:08.603
udp,189.51.103.140,23632.0,175.103.46.95,53.0,IN.bound,,,in-utama.c,BR,AS262750 byal telecom ltda,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-21 07:14:08.603
tcp,13.13.13.2,52215.0,151.101.66.133,443.0,OUT.bound,established,,INTL.c,US,AS54113 fastly,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
udp,189.51.103.140,14390.0,175.103.46.95,53.0,IN.bound,,,in-utama.c,BR,AS262750 byal telecom ltda,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-21 07:14:08.603
udp,189.51.103.77,18495.0,175.103.46.95,53.0,IN.bound,,,in-utama.c,BR,AS262750 byal telecom ltda,IOC Records Provided by @NextRayAI,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-21 07:00:17.692
tcp,13.13.13.2,52224.0,151.101.2.133,443.0,OUT.bound,established,,INTL.c,US,AS54113 fastly,CVE:CVE-1999-0095,An attack on the Sendmail server is being investigated by researchers at the University of Californi,2023-11-21 01:02:17.904
