protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,185.224.128.184,12257,175.103.46.156,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,4823,175.103.46.158,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,175.103.46.158,51901,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,APPLE CVE,Apple has fixed a bug in its operating system that may cause files to be infected with malware and t,2023-11-16 00:03:15.056
tcp,185.224.128.184,1149,175.103.46.157,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,32073,175.103.46.157,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,6491,175.103.46.159,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,175.103.46.158,51905,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,APPLE CVE,Apple has fixed a bug in its operating system that may cause files to be infected with malware and t,2023-11-16 00:03:15.056
tcp,185.224.128.184,23605,146.196.111.218,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
udp,205.210.31.196,50277,175.103.46.159,5060,IN.bound,,,speedtest.c,CA,AS396982 google,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-16 02:39:12.810
tcp,185.224.128.184,21763,175.103.46.158,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,29747,175.103.46.159,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,149.154.167.99,443,175.103.46.158,57553,IN.bound,established,,speedtest.c,AG,AS62041 telegram messenger inc,Lucky Mouse APT27 | Feodo Tracker | Malicious Tor Server | Apple iOS,nan,2023-11-09 18:50:39.675
tcp,185.224.128.184,10869,175.103.46.158,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,23081,175.103.46.157,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,31595,146.196.111.218,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
udp,168.235.79.59,5220,146.196.111.218,5060,IN.bound,,,speedtest.c,US,AS3842 inmotion hosting  inc.,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-16 02:39:14.273
tcp,185.224.128.184,6471,146.196.111.218,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,27371,146.196.111.218,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,10673,146.196.111.218,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,163,175.103.46.159,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
udp,89.28.248.151,8081,175.103.46.159,5060,IN.bound,,,speedtest.c,RU,AS15454 arbuz co.ltd,ETIC Cybersecurity 2023-11-15 Port Scan,nan,2023-11-15 22:59:53.097
tcp,185.224.128.184,29489,175.103.46.158,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,23421,175.103.46.159,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,184.105.139.124,46372,175.103.46.159,80,IN.bound,established,,speedtest.c,US,AS6939 hurricane electric llc,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-16 02:39:12.810
tcp,185.224.128.184,25947,175.103.46.156,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,20765,175.103.46.157,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,175.103.46.158,59292,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,APPLE CVE,Apple has fixed a bug in its operating system that may cause files to be infected with malware and t,2023-11-16 00:03:15.056
tcp,91.191.209.198,42291,175.103.46.158,999,IN.bound,syn-sent,,,BG,AS57509 l&l investment ltd.,ETIC Cybersecurity 2023-11-16 Port Scan,nan,2023-11-16 02:39:49.103
tcp,175.103.46.158,56190,157.240.235.63,443,OUT.bound,established,,,SG,AS32934 facebook  inc.,Apple iTunes| Malicious site | Anonyization | Siphoning | Trojan Downloader,"IC3 attached to links, apple , messaging, Skype.\nIC3 CN?\nChina? Unclear. Possibly intercepting  IC",2023-11-12 17:01:15.222
tcp,185.224.128.184,13321,175.103.46.158,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,5,175.103.46.159,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,22335,175.103.46.157,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,175.103.46.158,51902,204.79.197.203,443,OUT.bound,established,,speedtest.c,US,AS8068 microsoft corporation,APPLE CVE,Apple has fixed a bug in its operating system that may cause files to be infected with malware and t,2023-11-16 00:03:15.056
tcp,185.224.128.184,11607,175.103.46.156,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
udp,120.133.218.125,8000,175.103.46.156,5060,IN.bound,,,speedtest.c,CN,AS17621 china unicom shanghai network,ETIC Cybersecurity 2023-11-15 Port Scan,nan,2023-11-15 22:59:53.097
tcp,185.224.128.184,28333,175.103.46.156,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
udp,216.218.206.71,50026,175.103.46.157,123,IN.bound,,,speedtest.c,US,AS6939 hurricane electric llc,ETIC Cybersecurity 2023-11-14 Port Scan,nan,2023-11-14 22:59:56.186
