protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,103.169.73.162,54094,151.101.1.44,443,OUT.bound,established,,INTL.c,US,AS54113 fastly,SOC2023,,2023-11-25 17:03:03.286
tcp,103.169.73.162,38676,35.186.224.25,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,103.169.73.162,50536,151.101.2.133,443,OUT.bound,established,,INTL.c,US,AS54113 fastly,CVE:CVE-1999-0095,An attack on the Sendmail server is being investigated by researchers at the University of Californi,2023-11-21 01:02:17.904
tcp,103.169.73.162,52994,40.79.189.59,443,OUT.bound,established,,INTL.c,JP,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,64972,13.107.42.12,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,D26A   DNSpionage  Qbot   Tulach Malaware   https://theanimallawfirm.com/   FakeAlert,,2023-11-23 15:25:19.843
tcp,103.169.73.162,57306,34.98.64.218,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
udp,103.169.73.162,50525,142.251.175.94,443,OUT.bound,,,INTL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
udp,103.169.73.162,61079,142.251.175.94,443,OUT.bound,,,INTL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
tcp,103.169.73.162,63920,52.168.117.169,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
udp,103.169.73.162,37391,104.17.25.14,443,OUT.bound,,,LOKAL.c,US,AS13335 cloudflare,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,47786,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,31.13.95.34,443,103.169.73.162,56708,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,38598,35.186.224.25,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
udp,103.169.73.162,52736,142.251.175.99,443,OUT.bound,,,INTL.c,US,AS15169 google llc,AIG Hacked or Spoofed website?,,2023-11-27 00:03:16.916
udp,103.169.73.163,50006,35.186.224.25,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,103.169.73.162,64984,52.182.141.63,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,64902,13.107.42.12,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,D26A   DNSpionage  Qbot   Tulach Malaware   https://theanimallawfirm.com/   FakeAlert,,2023-11-23 15:25:19.843
tcp,103.169.73.162,44792,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
udp,103.169.73.162,1089,171.103.45.138,32625,OUT.bound,,,INTL.c,TH,AS7470 true internet co. ltd.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,31.13.95.34,443,103.169.73.162,40640,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,31.13.95.37,5222,103.169.73.162,50722,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,45130,172.64.41.3,443,OUT.bound,established,,LOKAL.c,US,AS13335 cloudflare,CVE-2023-22515,The full text of the Microsoft Exchange Server Remote Code Execution Vulnerability (RCV) in its late,2023-11-27 00:03:16.916
tcp,103.169.73.162,52282,162.159.61.3,443,OUT.bound,established,,LOKAL.c,,AS13335 cloudflare,CVE-2023-22515,The full text of the Microsoft Exchange Server Remote Code Execution Vulnerability (RCV) in its late,2023-11-27 00:03:16.916
tcp,103.169.73.162,55208,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
