protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,185.224.128.184,12257,175.103.46.156,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.10.68.220,443,175.103.46.158,57519,IN.bound,established,,speedtest.c,SC,AS200651 flokinet ltd,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-14 20:31:11.734
tcp,185.224.128.184,4823,175.103.46.158,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,1149,175.103.46.157,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,32073,175.103.46.157,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,6491,175.103.46.159,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,23605,146.196.111.218,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,205.210.31.44,57264,175.103.46.158,4026,IN.bound,syn-sent,,,CA,AS396982 google,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-16 02:44:26.674
udp,205.210.31.196,50277,175.103.46.159,5060,IN.bound,,,speedtest.c,CA,AS396982 google,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-16 02:44:26.674
tcp,185.224.128.184,21763,175.103.46.158,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,185.224.128.184,29747,175.103.46.159,80,IN.bound,established,,speedtest.c,NL,AS62068 spectraip b.v.,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-10 22:01:18.805
tcp,149.154.167.99,443,175.103.46.158,57553,IN.bound,established,,speedtest.c,AG,AS62041 telegram messenger inc,Lucky Mouse APT27 | Feodo Tracker | Malicious Tor Server | Apple iOS,,2023-11-09 18:50:39.675
tcp,175.103.46.158,63921,20.190.144.136,443,OUT.bound,time-wait,,speedtest.c,KR,AS8075 microsoft corporation,Remote Access attack | Agent Tesla | C2 | BatLoader | C2 | Dridex,,2023-11-14 17:01:45.019
