protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
udp,103.166.48.247,56086,74.125.130.138,443,OUT.bound,,play.google.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,50029,23.195.157.74,443,OUT.bound,established,,,ID,AS131702 moratelindo internet exchange,,,
tcp,103.166.48.247,49854,104.17.2.184,443,OUT.bound,established,challenges.cloudflare.com,,US,AS13335 cloudflare,,,
tcp,103.166.48.247,60186,8.8.4.4,443,OUT.bound,time-wait,dns.google,,,,,,
tcp,103.166.48.247,55031,20.198.118.190,443,OUT.bound,close,,,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
udp,103.166.48.247,59065,64.233.170.132,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,53952,103.167.27.74,80,OUT.bound,established,,,SG,AS142160 joyo technology pte. ltd.,,,
tcp,103.166.48.247,57741,34.79.204.55,443,OUT.bound,established,,,BE,AS396982 google,,,
tcp,103.166.48.247,62518,8.8.4.4,443,OUT.bound,established,dns.google,,,,,,
tcp,103.166.48.247,52353,74.125.130.188,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,64.233.170.188,5228,103.166.48.247,55782,IN.bound,established,,,US,AS15169 google llc,,,
tcp,103.166.48.247,41728,142.251.91.6,443,OUT.bound,established,r1.sn-30a7ynl7.googlevideo.com,,US,AS15169 google llc,,,
udp,103.166.48.247,38326,142.251.12.139,443,OUT.bound,,,,US,AS15169 google llc,,,
udp,103.166.48.247,53025,142.251.175.95,443,OUT.bound,,youtubei.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53025,142.251.175.95,443,OUT.bound,,firebaseremoteconfig.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53025,142.251.175.95,443,OUT.bound,,safebrowsing.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53025,142.251.175.95,443,OUT.bound,,instantmessaging-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53025,142.251.175.95,443,OUT.bound,,notifications-pa.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,53025,142.251.175.95,443,OUT.bound,,play.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,58880,8.8.4.4,443,OUT.bound,,dns.google,,,,,,
udp,103.166.48.247,55191,172.217.194.138,443,OUT.bound,,,,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000
tcp,103.166.48.247,33236,74.125.24.94,443,OUT.bound,established,,,US,AS15169 google llc,,,
udp,103.166.48.247,39222,142.251.10.95,443,OUT.bound,,youtubei.googleapis.com,,US,AS15169 google llc,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000
udp,103.166.48.247,39222,142.251.10.95,443,OUT.bound,,firebaseremoteconfig.googleapis.com,,US,AS15169 google llc,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000
udp,103.166.48.247,39222,142.251.10.95,443,OUT.bound,,instantmessaging-pa.googleapis.com,,US,AS15169 google llc,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000
udp,103.166.48.247,39222,142.251.10.95,443,OUT.bound,,notifications-pa.googleapis.com,,US,AS15169 google llc,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000
udp,103.166.48.247,39222,142.251.10.95,443,OUT.bound,,play.googleapis.com,,US,AS15169 google llc,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000
tcp,103.166.48.247,53168,74.125.200.188,5228,OUT.bound,established,,,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000
tcp,103.166.48.247,52366,163.70.141.18,443,OUT.bound,established,,,FR,ASNone ,,,
tcp,65.108.248.119,33766,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,54748,20.198.119.84,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,,,
tcp,103.166.48.247,49725,23.39.15.207,80,OUT.bound,time-wait,,,US,AS16625 akamai technologies  inc.,,,
udp,103.166.48.247,51636,71.18.36.225,443,OUT.bound,,,,US,ASNone ,,,
tcp,103.166.48.247,40266,142.251.175.113,443,OUT.bound,established,android.l.google.com,,US,AS15169 google llc,,,
udp,103.166.48.247,38787,34.149.173.23,443,OUT.bound,,,,US,AS15169 google llc,,,
tcp,103.166.48.247,54742,20.198.119.143,443,OUT.bound,established,wns.notify.trafficmanager.net,,IN,AS8075 microsoft corporation,,,
tcp,103.166.48.247,40194,142.251.221.106,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,103.166.48.247,62517,8.8.8.8,443,OUT.bound,established,dns.google,,US,AS15169 google llc,,,
tcp,103.166.48.247,55788,172.217.194.188,5228,OUT.bound,established,,,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
tcp,103.166.48.247,39512,156.59.239.47,8888,OUT.bound,established,,,SG,ASNone ,,,
tcp,103.166.48.247,53485,172.217.194.94,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,103.166.48.247,62271,202.152.1.208,443,OUT.bound,established,,,ID,AS4800 aplikanusa lintasarta,,,
udp,103.166.48.247,36860,103.238.201.136,443,OUT.bound,,rr1.sn-o0n5oxu-n0cs.googlevideo.com,,ID,AS23679 media antar nusa pt.,,,
udp,103.166.48.247,40867,8.8.8.8,443,OUT.bound,,dns.google,,US,AS15169 google llc,,,
udp,103.166.48.247,43775,157.240.13.51,3478,OUT.bound,,,,SG,AS32934 facebook  inc.,,,
udp,103.166.48.247,54195,74.125.24.138,443,OUT.bound,,,,US,AS15169 google llc,,,
udp,103.166.48.210,47798,122.144.2.26,53,OUT.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
tcp,103.166.48.247,52381,31.13.95.60,443,OUT.bound,established,,,ID,AS32934 facebook  inc.,,,
tcp,65.108.248.119,57526,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
tcp,103.166.48.247,49796,8.241.134.252,80,OUT.bound,established,,,US,AS3356 level 3 parent  llc,,,
tcp,103.166.48.247,53510,122.248.195.213,443,OUT.bound,established,,,SG,AS16509 amazon.com inc,,,
tcp,103.166.48.247,49795,152.195.38.76,80,OUT.bound,established,fp2e7a.wpc.phicdn.net,,US,AS15133 verizon,Black Tech,"Found in a malicious Apple iTunes link. Lists several independent artists. Music ""producer"" is poten",2023-11-13T12:00:59.446000
tcp,103.166.48.247,44618,142.251.10.188,5228,OUT.bound,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â£1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
tcp,103.166.48.247,55474,156.59.239.39,8888,OUT.bound,established,,,SG,ASNone ,,,
tcp,103.166.48.247,44652,74.125.130.188,5228,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,157.240.208.34,443,103.166.48.247,47790,IN.bound,established,,,ID,AS32934 facebook  inc.,,,
tcp,152.199.39.108,80,103.166.48.247,49896,IN.bound,established,,,US,AS15133 verizon,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-17T04:13:19.774000
tcp,103.166.48.247,55392,18.64.37.113,443,OUT.bound,established,,,US,ASNone ,,,
tcp,65.108.213.183,52516,103.166.48.247,57413,IN.bound,established,,,DE,AS24940 hetzner online gmbh,,,
udp,103.166.48.247,53335,104.26.9.170,443,OUT.bound,,,,US,AS13335 cloudflare,,,
udp,103.166.48.247,55072,142.250.4.119,443,OUT.bound,,i.ytimg.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,62969,52.142.223.178,80,OUT.bound,established,,,NL,AS8075 microsoft corporation,Browser Extensions,,2023-09-24T12:05:42.354000
tcp,103.166.48.247,45680,156.59.239.196,8888,OUT.bound,established,,,SG,ASNone ,,,
gre,175.103.43.10,0,103.166.48.210,0,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
tcp,103.166.48.247,42296,34.160.198.79,443,OUT.bound,established,,,US,AS15169 google llc,,,
tcp,103.166.48.247,62577,20.198.118.190,443,OUT.bound,established,,,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
tcp,103.166.48.247,47926,34.102.147.19,443,OUT.bound,established,,,US,AS396982 google,,,
udp,103.166.48.247,60741,8.8.8.8,443,OUT.bound,,dns.google,,US,AS15169 google llc,,,
tcp,103.166.48.247,46376,142.251.10.188,5228,OUT.bound,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â£1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
udp,103.166.48.247,53387,8.8.4.4,443,OUT.bound,,dns.google,,,,,,
tcp,103.166.48.247,49515,34.104.35.123,80,OUT.bound,established,edgedl.me.gvt1.com,,US,AS15169 google llc,https://myaccount.uscis.gov/                         [pulse created by Octoseek],,2023-11-16T21:17:22.087000
tcp,103.166.48.247,46422,74.125.68.132,443,OUT.bound,established,,,US,AS15169 google llc,,,
udp,103.166.48.247,60499,8.8.8.8,53,OUT.bound,,dns.google,,US,AS15169 google llc,,,
tcp,103.166.48.247,49711,23.32.29.97,443,OUT.bound,established,,,SG,AS20940 akamai international b.v.,,,
tcp,103.166.48.247,39366,172.253.118.95,443,OUT.bound,established,youtubei.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,39366,172.253.118.95,443,OUT.bound,established,firebaseremoteconfig.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,39366,172.253.118.95,443,OUT.bound,established,instantmessaging-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,39366,172.253.118.95,443,OUT.bound,established,notifications-pa.googleapis.com,,US,AS15169 google llc,,,
tcp,103.166.48.247,39366,172.253.118.95,443,OUT.bound,established,play.googleapis.com,,US,AS15169 google llc,,,
udp,103.166.48.247,55966,142.251.175.138,443,OUT.bound,,android.l.google.com,,US,AS15169 google llc,,,
